evoked?,context,question,source,context_id,question_id
False,"I was too far away to stop them, but I got a license number. What did they do in here? I slid under the bed with my gun and listened while one of them put two shots from a silenced hand gun into my pillow.",Where were you?,680717__revenge-inc,680717__revenge-inc-726-3,680717__revenge-inc-726-1-2
True,Did they see you? No. I resisted the urge to cripple them both by blowing away their ankles.,"What do we do now, Tom?",680717__revenge-inc,680717__revenge-inc-726-5,680717__revenge-inc-726-6-0
False,Did they see you? No. I resisted the urge to cripple them both by blowing away their ankles.,What did they do in here?,680717__revenge-inc,680717__revenge-inc-726-5,680717__revenge-inc-726-2-3
True,Where is Mr. Dillon this morning? He didn’t show up today. He must be sick or something.,Aren’t we missing two forklift drivers?,680717__revenge-inc,680717__revenge-inc-726-10,680717__revenge-inc-726-11-0
False,Where is Mr. Dillon this morning? He didn’t show up today. He must be sick or something.,Is this everyone?,680717__revenge-inc,680717__revenge-inc-726-10,680717__revenge-inc-726-9-1
True,I hear you’re doing a great job down in shipping. That’s what I want to talk to you about. I’ll be leaving the factory in a few minutes and you will get a call telling you to take over for me.,Are you going home sick or something?,680717__revenge-inc,680717__revenge-inc-728-2,680717__revenge-inc-728-3-0
False,I hear you’re doing a great job down in shipping. That’s what I want to talk to you about. I’ll be leaving the factory in a few minutes and you will get a call telling you to take over for me.,Do you feel like a cross-country trip in a Mazda Miata with me?,680717__revenge-inc,680717__revenge-inc-728-2,680717__revenge-inc-730-4-0
True,"I just had an idea, Harriet. Do you like riding in a sports convertible with the top down? As long as it isn’t raining.",Do you feel like a cross-country trip in a Mazda Miata with me?,680717__revenge-inc,680717__revenge-inc-730-3,680717__revenge-inc-730-4-0
False,"I just had an idea, Harriet. Do you like riding in a sports convertible with the top down? As long as it isn’t raining.","What did you do, get him fired?",680717__revenge-inc,680717__revenge-inc-730-3,680717__revenge-inc-728-7-1
True,As long as it isn’t raining. Do you feel like a cross-country trip in a Mazda Miata with me? We can pretend to be Thelma and Louise.,Do I get to be Louise?,680717__revenge-inc,680717__revenge-inc-730-4,680717__revenge-inc-730-5-0
False,As long as it isn’t raining. Do you feel like a cross-country trip in a Mazda Miata with me? We can pretend to be Thelma and Louise.,"What did you do, get him fired?",680717__revenge-inc,680717__revenge-inc-730-4,680717__revenge-inc-728-7-1
True,"There might be some winter weather coming in tomorrow afternoon, Harriet, so we should get an early start.",Where are we staying in Telluride?,680717__revenge-inc,680717__revenge-inc-731-0,680717__revenge-inc-731-1-0
False,"There might be some winter weather coming in tomorrow afternoon, Harriet, so we should get an early start.",Do you feel like a cross-country trip in a Mazda Miata with me?,680717__revenge-inc,680717__revenge-inc-731-0,680717__revenge-inc-730-4-0
True,"What are you coming up with on your laptop. I spend a lot of time on crime websites – learning what I can about interesting cases that stump the police. Occasionally I find something they missed, so I send them an email to get them back on track.",Anything interesting happening now?,680717__revenge-inc,680717__revenge-inc-731-3,680717__revenge-inc-731-4-0
False,"What are you coming up with on your laptop. I spend a lot of time on crime websites – learning what I can about interesting cases that stump the police. Occasionally I find something they missed, so I send them an email to get them back on track.","Oh, did I tell you?",680717__revenge-inc,680717__revenge-inc-731-3,680717__revenge-inc-732-1-4
True,It gets its name from one of a programmer’s important tools – recursion. It’s when a program zeros in on solution by repeatedly applying an procedure. It’s one of a hackers main tools.,"That sounds terrific, Lynn, but are you sure you will be okay all alone there?",680717__revenge-inc,680717__revenge-inc-732-1,680717__revenge-inc-732-2-0
False,It gets its name from one of a programmer’s important tools – recursion. It’s when a program zeros in on solution by repeatedly applying an procedure. It’s one of a hackers main tools.,How did you get us into a room?,680717__revenge-inc,680717__revenge-inc-732-1,680717__revenge-inc-733-0-1
True,"Yes, yes, that’s it. Now I remember. Thank you Jack.",So we’re going to use something Jack taught you to build our fire?,680717__revenge-inc,680717__revenge-inc-735-5,680717__revenge-inc-735-6-0
False,"Yes, yes, that’s it. Now I remember. Thank you Jack.",Do you?,680717__revenge-inc,680717__revenge-inc-735-5,680717__revenge-inc-735-2-3
True,We used our snowmobiles.,Why didn’t we hear the motors as you approached?,680717__revenge-inc,680717__revenge-inc-737-0,680717__revenge-inc-737-1-0
False,We used our snowmobiles.,Do you know how to rub two sticks together?,680717__revenge-inc,680717__revenge-inc-737-0,680717__revenge-inc-735-3-2
True,"Why didn’t we hear the motors as you approached? Snowmobiles are noisy. Because these are electric snowmobiles made by the Sierra Snow Company – ultra light weight, seating for two, and whisper quiet.",How do you know about that?,680717__revenge-inc,680717__revenge-inc-737-2,680717__revenge-inc-737-3-0
False,"Why didn’t we hear the motors as you approached? Snowmobiles are noisy. Because these are electric snowmobiles made by the Sierra Snow Company – ultra light weight, seating for two, and whisper quiet.",What will the rental businesses do?,680717__revenge-inc,680717__revenge-inc-737-2,680717__revenge-inc-738-3-0
True,Why did you choose them? Telluride has a new noise abatement law that will phase out gasoline models before next winter. With all the tourists buzzing around the area in rented snowmobiles it gets pretty noisy.,What will the rental businesses do?,680717__revenge-inc,680717__revenge-inc-738-2,680717__revenge-inc-738-3-0
False,Why did you choose them? Telluride has a new noise abatement law that will phase out gasoline models before next winter. With all the tourists buzzing around the area in rented snowmobiles it gets pretty noisy.,Is anybody home?,680717__revenge-inc,680717__revenge-inc-738-2,680717__revenge-inc-736-2-1
True,"No, it’s given me exactly what I came for – peace about losing Jack. My mind is flooded with good memories about our time together. Now I can move on with my life.","Speaking of moving on, when are we going back?",680717__revenge-inc,680717__revenge-inc-739-1,680717__revenge-inc-739-2-0
False,"No, it’s given me exactly what I came for – peace about losing Jack. My mind is flooded with good memories about our time together. Now I can move on with my life.","They know what we want in the car trunks, don’t they?",680717__revenge-inc,680717__revenge-inc-739-1,680717__revenge-inc-740-2-0
True,I told them to stick with popular older models so we won’t stand out in the traffic. I don’t want to be on the six o’clock news being chased by cop cars and a helicopter like O. J. They will drive the cars straight to the warehouse in Chowchilla and have them ready to go Monday morning.,"They know what we want in the car trunks, don’t they?",680717__revenge-inc,680717__revenge-inc-740-1,680717__revenge-inc-740-2-0
False,I told them to stick with popular older models so we won’t stand out in the traffic. I don’t want to be on the six o’clock news being chased by cop cars and a helicopter like O. J. They will drive the cars straight to the warehouse in Chowchilla and have them ready to go Monday morning.,"How about those documents, Alice?",680717__revenge-inc,680717__revenge-inc-740-1,680717__revenge-inc-740-3-1
True,Don’t worry Shakira. He’ll run them through his Photoshop software to make us look like movie stars. Then I want to be Jennifer Aniston.,Hasn’t anyone told you?,680717__revenge-inc,680717__revenge-inc-740-7,680717__revenge-inc-740-8-0
False,Don’t worry Shakira. He’ll run them through his Photoshop software to make us look like movie stars. Then I want to be Jennifer Aniston.,"They know what we want in the car trunks, don’t they?",680717__revenge-inc,680717__revenge-inc-740-7,680717__revenge-inc-740-2-0
True,"He will have $4,000 cash to give him. ‘Nita, the same goes for your guys with the money they will put in the car trunks. Tell me where you want it delivered and I’ll take care of it.","Where you gonna get money like that, girl?",680717__revenge-inc,680717__revenge-inc-740-10,680717__revenge-inc-740-11-0
False,"He will have $4,000 cash to give him. ‘Nita, the same goes for your guys with the money they will put in the car trunks. Tell me where you want it delivered and I’ll take care of it.","How about those documents, Alice?",680717__revenge-inc,680717__revenge-inc-740-10,680717__revenge-inc-740-3-1
True,"I know she’s a good driver, but I was afraid she might let you drive. Enough of your misogynist jokes, buster. Are you ready to head back to The Farm.",How about if we stay here over night and leave in the morning?,680717__revenge-inc,680717__revenge-inc-741-5,680717__revenge-inc-741-6-0
False,"I know she’s a good driver, but I was afraid she might let you drive. Enough of your misogynist jokes, buster. Are you ready to head back to The Farm.",?,680717__revenge-inc,680717__revenge-inc-741-5,680717__revenge-inc-740-18-2
True,"Is that okay with you, Lynn. That would be great. We can talk about the adventures we shared here when Winston sent Alexei to shut us up.","Don’t you worry about someone breaking into the cabin while you’re away, Lynn?",680717__revenge-inc,680717__revenge-inc-741-7,680717__revenge-inc-741-8-0
False,"Is that okay with you, Lynn. That would be great. We can talk about the adventures we shared here when Winston sent Alexei to shut us up.",?,680717__revenge-inc,680717__revenge-inc-741-7,680717__revenge-inc-740-18-2
True,If you pull a gun you’ll be dead before you can aim it at me. The only reason this guy is still alive is because you helped us out.,"What did you do to him, Z?",680717__revenge-inc,680717__revenge-inc-744-0,680717__revenge-inc-744-1-0
False,If you pull a gun you’ll be dead before you can aim it at me. The only reason this guy is still alive is because you helped us out.,Where are you from?,680717__revenge-inc,680717__revenge-inc-744-0,680717__revenge-inc-746-6-1
True,Where you are from doesn’t define a person. I split my time between here in Las Vegas and New York City. I have real estate businesses in both places.,Doesn’t your family miss you when you are away?,680717__revenge-inc,680717__revenge-inc-746-8,680717__revenge-inc-746-9-0
False,Where you are from doesn’t define a person. I split my time between here in Las Vegas and New York City. I have real estate businesses in both places.,“Where’s the dining room?,680717__revenge-inc,680717__revenge-inc-746-8,680717__revenge-inc-747-0-5
True,". Yes, I’ll join you. Are you staying here at the Golden Nugget?",This old place?,680717__revenge-inc,680717__revenge-inc-747-4,680717__revenge-inc-747-5-0
False,". Yes, I’ll join you. Are you staying here at the Golden Nugget?",What would you like?,680717__revenge-inc,680717__revenge-inc-747-4,680717__revenge-inc-748-0-1
True,"This old place? Never. I live in a suite at the Trump International, just off the strip.",Is that a good place?,680717__revenge-inc,680717__revenge-inc-747-5,680717__revenge-inc-747-6-0
False,"This old place? Never. I live in a suite at the Trump International, just off the strip.",“Where’s the dining room?,680717__revenge-inc,680717__revenge-inc-747-5,680717__revenge-inc-747-0-5
True,I’ll order some dinner brought up. What would you like?,Is there a menu?,680717__revenge-inc,680717__revenge-inc-748-0,680717__revenge-inc-748-1-0
False,I’ll order some dinner brought up. What would you like?,Is that a good place?,680717__revenge-inc,680717__revenge-inc-748-0,680717__revenge-inc-747-6-0
True,. . it’s what I’m used to.,What’s going on with you?,680717__revenge-inc,680717__revenge-inc-748-5,680717__revenge-inc-748-6-0
False,. . it’s what I’m used to.,What would you like?,680717__revenge-inc,680717__revenge-inc-748-5,680717__revenge-inc-748-0-1
True,Nothing will. I’m afraid all the time. I thought that knock might be my husband until I heard  it was room service.,How could he find you here?,680717__revenge-inc,680717__revenge-inc-749-3,680717__revenge-inc-749-4-0
False,Nothing will. I’m afraid all the time. I thought that knock might be my husband until I heard  it was room service.,"You have the choice of any meal you want, and you pick a cheeseburger and fries?",680717__revenge-inc,680717__revenge-inc-749-3,680717__revenge-inc-748-4-1
True,"No, it’s not what you think. I just want to provide food and shelter – nothing else. No strings, remember?",How do I know you won’t call my husband and keep me locked in until he gets here?,680717__revenge-inc,680717__revenge-inc-750-1,680717__revenge-inc-750-2-0
False,"No, it’s not what you think. I just want to provide food and shelter – nothing else. No strings, remember?",Agent?,680717__revenge-inc,680717__revenge-inc-750-1,680717__revenge-inc-751-1-0
True,That’s just the kind of resourcefulness I like to see in my agents.,Agent?,680717__revenge-inc,680717__revenge-inc-751-0,680717__revenge-inc-751-1-0
False,That’s just the kind of resourcefulness I like to see in my agents.,Don’t I have a say in this?,680717__revenge-inc,680717__revenge-inc-751-0,680717__revenge-inc-751-3-0
True,"You have already demonstrated an essential quality in a spy – the ability to kill without remorse. I’ve gone over your police files covering the brutal murder of your father, and I like what I see. I will take you under my wing and make you one of the best female agents the SVR has ever trained.",Don’t I have a say in this?,680717__revenge-inc,680717__revenge-inc-751-2,680717__revenge-inc-751-3-0
False,"You have already demonstrated an essential quality in a spy – the ability to kill without remorse. I’ve gone over your police files covering the brutal murder of your father, and I like what I see. I will take you under my wing and make you one of the best female agents the SVR has ever trained.",How do I know you won’t call my husband and keep me locked in until he gets here?,680717__revenge-inc,680717__revenge-inc-751-2,680717__revenge-inc-750-2-0
True,"We’ve been expecting you. I’ll show you to your room, then you can stroll around and get the feel of the place. The new class orientation starts at nine in the morning.",Is there a class schedule I can look at?,680717__revenge-inc,680717__revenge-inc-753-2,680717__revenge-inc-753-3-0
False,"We’ve been expecting you. I’ll show you to your room, then you can stroll around and get the feel of the place. The new class orientation starts at nine in the morning.","I don’t have a lot of computer experience, What if I don’t finish the course during the six week session?",680717__revenge-inc,680717__revenge-inc-753-2,680717__revenge-inc-753-4-0
True,"Oh, we don’t have classes here. There is no structure. Everyone is given an assignment to complete, and when they’re finished they get a more difficult assignment.","I don’t have a lot of computer experience, What if I don’t finish the course during the six week session?",680717__revenge-inc,680717__revenge-inc-753-3,680717__revenge-inc-753-4-0
False,"Oh, we don’t have classes here. There is no structure. Everyone is given an assignment to complete, and when they’re finished they get a more difficult assignment.","Lynn, would you go first?",680717__revenge-inc,680717__revenge-inc-753-3,680717__revenge-inc-754-0-5
True,"We call it the Recharge Station. There are small tables, couches, stuffed chairs scattered around. That’s where much of the interaction among our students happens.",So other students are allowed to help me if I get stuck?,680717__revenge-inc,680717__revenge-inc-753-7,680717__revenge-inc-753-8-0
False,"We call it the Recharge Station. There are small tables, couches, stuffed chairs scattered around. That’s where much of the interaction among our students happens.","Lynn, would you go first?",680717__revenge-inc,680717__revenge-inc-753-7,680717__revenge-inc-754-0-5
True,. . he’s a retired Federal Agent.,An agent?,680717__revenge-inc,680717__revenge-inc-756-3,680717__revenge-inc-756-4-0
False,. . he’s a retired Federal Agent.,Did you get help on this from the more advanced students?,680717__revenge-inc,680717__revenge-inc-756-3,680717__revenge-inc-757-0-0
True,"So what do you want me to do? First of all, become her friend so you can go where she goes without looking like a bodyguard.",Will she know what my job is – that she’s my job?,680717__revenge-inc,680717__revenge-inc-760-1,680717__revenge-inc-760-2-0
False,"So what do you want me to do? First of all, become her friend so you can go where she goes without looking like a bodyguard.",Are you his wife or his sister?,680717__revenge-inc,680717__revenge-inc-760-1,680717__revenge-inc-759-3-2
True,"Will she know what my job is – that she’s my job? No, she’s made it clear to her husband that she doesn’t want protection, but he came to us anyway. You will have to use your natural charm to get, and stay, close to her.",So what do I do when I’m not with her?,680717__revenge-inc,680717__revenge-inc-760-3,680717__revenge-inc-760-4-0
False,"Will she know what my job is – that she’s my job? No, she’s made it clear to her husband that she doesn’t want protection, but he came to us anyway. You will have to use your natural charm to get, and stay, close to her.",Do I have your regular table?,680717__revenge-inc,680717__revenge-inc-760-3,680717__revenge-inc-761-0-0
True,Do you come here often? No. It’s on my way to exercise class so I decided to change my routine and stop here on the way.,Where do you go for your class?,680717__revenge-inc,680717__revenge-inc-762-1,680717__revenge-inc-762-2-0
False,Do you come here often? No. It’s on my way to exercise class so I decided to change my routine and stop here on the way.,"So, where do you live, Lynn?",680717__revenge-inc,680717__revenge-inc-762-1,680717__revenge-inc-764-0-0
True,"That’s a pretty pricy neighborhood. It’s a corporate apartment my employer provided until I can find something a little more in my price range. I’ve been there a month, but my boss keeps my so busy that I don’t have much time to find a new place.",What do you do?,680717__revenge-inc,680717__revenge-inc-764-3,680717__revenge-inc-764-4-0
False,"That’s a pretty pricy neighborhood. It’s a corporate apartment my employer provided until I can find something a little more in my price range. I’ve been there a month, but my boss keeps my so busy that I don’t have much time to find a new place.",Will you be here tomorrow?,680717__revenge-inc,680717__revenge-inc-764-3,680717__revenge-inc-763-5-1
True,Not really. I just study balance sheets and accounting documents looking for anomalies. Sometimes I get lucky and find one.,Does your husband live there with you?,680717__revenge-inc,680717__revenge-inc-764-7,680717__revenge-inc-764-8-0
False,Not really. I just study balance sheets and accounting documents looking for anomalies. Sometimes I get lucky and find one.,Do they have room for any new students?,680717__revenge-inc,680717__revenge-inc-764-7,680717__revenge-inc-763-4-1
True,"He’s taking pictures of Catherine, some of them inside her own house. I just forwarded the email to you. Look it over and let me know what I should do next.",Has Catherine seen the email yet?,680717__revenge-inc,680717__revenge-inc-765-1,680717__revenge-inc-765-2-0
False,"He’s taking pictures of Catherine, some of them inside her own house. I just forwarded the email to you. Look it over and let me know what I should do next.",Something we can bait a trap with?,680717__revenge-inc,680717__revenge-inc-765-1,680717__revenge-inc-765-5-3
True,"Look it over and let me know what I should do next. Has Catherine seen the email yet? No, I intercepted it as soon as it came in.",Is there a way you can remove the email without leaving a trace?,680717__revenge-inc,680717__revenge-inc-765-3,680717__revenge-inc-765-4-0
False,"Look it over and let me know what I should do next. Has Catherine seen the email yet? No, I intercepted it as soon as it came in.",Should we try to send the stalker an answer that looks like it came from Catherine?,680717__revenge-inc,680717__revenge-inc-765-3,680717__revenge-inc-765-5-2
True,"but I know he has a limp because of my kick to the knee cap. That’s still not enough for an arrest. But if I go over to his house and get a look at him, I’ll know for certain it’s him.",What good is that?,680717__revenge-inc,680717__revenge-inc-766-5,680717__revenge-inc-766-6-0
False,"but I know he has a limp because of my kick to the knee cap. That’s still not enough for an arrest. But if I go over to his house and get a look at him, I’ll know for certain it’s him.",How about we eat out tonight?,680717__revenge-inc,680717__revenge-inc-766-5,680717__revenge-inc-767-0-2
True,"Whenever that happens I feel a sense of relief afterward, like I’ve purged the memories from my mind, but I know they have just gone into hiding until the next time. I know you’re in no shape to go out there and eat supper. Let’s just go over to my place and raid the fridge.","And maybe talk about pleasant, soothing things?",680717__revenge-inc,680717__revenge-inc-769-2,680717__revenge-inc-769-3-0
False,"Whenever that happens I feel a sense of relief afterward, like I’ve purged the memories from my mind, but I know they have just gone into hiding until the next time. I know you’re in no shape to go out there and eat supper. Let’s just go over to my place and raid the fridge.",What good is that?,680717__revenge-inc,680717__revenge-inc-769-2,680717__revenge-inc-766-6-0
True,"I know you’re in no shape to go out there and eat supper. Let’s just go over to my place and raid the fridge. And maybe talk about pleasant, soothing things?",Do you want to ride with me and come back for your car?,680717__revenge-inc,680717__revenge-inc-769-3,680717__revenge-inc-769-4-0
False,"I know you’re in no shape to go out there and eat supper. Let’s just go over to my place and raid the fridge. And maybe talk about pleasant, soothing things?",Really?,680717__revenge-inc,680717__revenge-inc-769-3,680717__revenge-inc-770-2-0
True,. What a beautiful home! I’ve never been in a place as nice as this.,Really?,680717__revenge-inc,680717__revenge-inc-770-1,680717__revenge-inc-770-2-0
False,. What a beautiful home! I’ve never been in a place as nice as this.,Do you want to ride with me and come back for your car?,680717__revenge-inc,680717__revenge-inc-770-1,680717__revenge-inc-769-4-0
True,Now it all seems useless. This isn’t what life is about. It’s supposed to be about love and family.,Do you have any children?,680717__revenge-inc,680717__revenge-inc-770-4,680717__revenge-inc-770-5-0
False,Now it all seems useless. This isn’t what life is about. It’s supposed to be about love and family.,Why would he do that?,680717__revenge-inc,680717__revenge-inc-770-4,680717__revenge-inc-770-7-0
True,She called me the next day to tell me that the sample had no sperm in it – that he must have had a vasectomy sometime in the past. I was heartbroken – that he would do that without telling me. And I wanted children so badly.,Why would he do that?,680717__revenge-inc,680717__revenge-inc-770-6,680717__revenge-inc-770-7-0
False,She called me the next day to tell me that the sample had no sperm in it – that he must have had a vasectomy sometime in the past. I was heartbroken – that he would do that without telling me. And I wanted children so badly.,Did you confront him?,680717__revenge-inc,680717__revenge-inc-770-6,680717__revenge-inc-770-9-0
True,"I thought he did – until I got into his personal files and saw some credit card receipts for women’s jewelry, lingerie, and motels. The bastard had been having affairs for years. With a vasectomy he didn’t have to worry about impregnating any of his women.",Did you confront him?,680717__revenge-inc,680717__revenge-inc-770-8,680717__revenge-inc-770-9-0
False,"I thought he did – until I got into his personal files and saw some credit card receipts for women’s jewelry, lingerie, and motels. The bastard had been having affairs for years. With a vasectomy he didn’t have to worry about impregnating any of his women.",What did you do?,680717__revenge-inc,680717__revenge-inc-770-8,680717__revenge-inc-770-11-0
True,"Did you confront him? Call him out on it? No, I got back at him another way.",What did you do?,680717__revenge-inc,680717__revenge-inc-770-10,680717__revenge-inc-770-11-0
False,"Did you confront him? Call him out on it? No, I got back at him another way.",What will it be?,680717__revenge-inc,680717__revenge-inc-770-10,680717__revenge-inc-770-16-2
True,"Does it mean anything to you? No, I don’t recognize him. I don’t know who it is.","You’re sure, Catherine?",680717__revenge-inc,680717__revenge-inc-772-1,680717__revenge-inc-772-2-0
False,"Does it mean anything to you? No, I don’t recognize him. I don’t know who it is.",How did he take that?,680717__revenge-inc,680717__revenge-inc-772-1,680717__revenge-inc-772-8-0
True,He’s the one who painted your truck. After a month of motel meetings my guilt took over and I ended it. I told him it was over and that I never wanted to see him again.,How did he take that?,680717__revenge-inc,680717__revenge-inc-772-7,680717__revenge-inc-772-8-0
False,He’s the one who painted your truck. After a month of motel meetings my guilt took over and I ended it. I told him it was over and that I never wanted to see him again.,Does it mean anything to you?,680717__revenge-inc,680717__revenge-inc-772-7,680717__revenge-inc-772-0-2
True,"Now what are we going to do about my stalker? I need to talk that over with my boss, Dave Cramer, and see what he suggests. But since Martin hasn’t committed any crimes – other than vandalizing my truck – we probably can’t do anything but get a restraining order.",You mean he can keep stalking me?,680717__revenge-inc,680717__revenge-inc-772-14,680717__revenge-inc-772-15-0
False,"Now what are we going to do about my stalker? I need to talk that over with my boss, Dave Cramer, and see what he suggests. But since Martin hasn’t committed any crimes – other than vandalizing my truck – we probably can’t do anything but get a restraining order.",See you monday at self-defense class?,680717__revenge-inc,680717__revenge-inc-772-14,680717__revenge-inc-772-4-3
True,You mean he can keep stalking me? As long as he stays far enough away so he doesn’t violate the order. That’s usually only a couple hundred feet.,What can I do?,680717__revenge-inc,680717__revenge-inc-772-16,680717__revenge-inc-772-17-0
False,You mean he can keep stalking me? As long as he stays far enough away so he doesn’t violate the order. That’s usually only a couple hundred feet.,See you monday at self-defense class?,680717__revenge-inc,680717__revenge-inc-772-16,680717__revenge-inc-772-4-3
True,Any chance he will start stalking her again? I don’t think so. I took some measures to ensure that wouldn’t happen.,Do I want to know about those measures?,680717__revenge-inc,680717__revenge-inc-773-2,680717__revenge-inc-773-3-0
False,Any chance he will start stalking her again? I don’t think so. I took some measures to ensure that wouldn’t happen.,When can you start?,680717__revenge-inc,680717__revenge-inc-773-2,680717__revenge-inc-772-21-1
True,"Do I want to know about those measures? Probably not. Okay, I’ll leave it at that.",Have you got a new assignment for me yet?,680717__revenge-inc,680717__revenge-inc-773-5,680717__revenge-inc-773-6-0
False,"Do I want to know about those measures? Probably not. Okay, I’ll leave it at that.",Is it because I’m a woman?,680717__revenge-inc,680717__revenge-inc-773-5,680717__revenge-inc-773-10-1
True,"What do you mean by that! You don’t think I can take care of myself? No, the last two cases demonstrated that you can take care of yourself just fine.",What then?,680717__revenge-inc,680717__revenge-inc-773-9,680717__revenge-inc-773-10-0
False,"What do you mean by that! You don’t think I can take care of myself? No, the last two cases demonstrated that you can take care of yourself just fine.",Is it because I’m a woman?,680717__revenge-inc,680717__revenge-inc-773-9,680717__revenge-inc-773-10-1
True,"This is Lynn. I’m sorry, I was trying to reach Cindy. I must have dialed the wrong number.",Nancy?,680717__revenge-inc,680717__revenge-inc-773-15,680717__revenge-inc-773-16-0
False,"This is Lynn. I’m sorry, I was trying to reach Cindy. I must have dialed the wrong number.",Do you remember when you said you might be able to help me get revenge on my second husband?,680717__revenge-inc,680717__revenge-inc-773-15,680717__revenge-inc-773-19-3
True,No. I told him if he didn’t leave I would start screaming so the neighbors would come and check on me. He pushed me away and left.,Are you free for lunch?,680717__revenge-inc,680717__revenge-inc-774-1,680717__revenge-inc-774-2-0
False,No. I told him if he didn’t leave I would start screaming so the neighbors would come and check on me. He pushed me away and left.,Where can we meet?,680717__revenge-inc,680717__revenge-inc-774-1,680717__revenge-inc-774-3-1
True,He’s a branch manager for the First National Bank. He started there several years ago as a teller and worked his way up. He likes the power and prestige that he thinks goes with the position.,Do you know how much he makes?,680717__revenge-inc,680717__revenge-inc-774-7,680717__revenge-inc-774-8-0
False,He’s a branch manager for the First National Bank. He started there several years ago as a teller and worked his way up. He likes the power and prestige that he thinks goes with the position.,Does he have a mortgage on it?,680717__revenge-inc,680717__revenge-inc-774-7,680717__revenge-inc-774-14-0
True,"He likes the power and prestige that he thinks goes with the position. Do you know how much he makes? No, he handled the finances.",How about credit cards – does he use them a lot?,680717__revenge-inc,680717__revenge-inc-774-9,680717__revenge-inc-774-10-0
False,"He likes the power and prestige that he thinks goes with the position. Do you know how much he makes? No, he handled the finances.",Does he have a mortgage on it?,680717__revenge-inc,680717__revenge-inc-774-9,680717__revenge-inc-774-14-0
True,"No, he handled the finances. How about credit cards – does he use them a lot? I don’t know; he wouldn’t let me get one or use his.",Where does he live?,680717__revenge-inc,680717__revenge-inc-774-11,680717__revenge-inc-774-12-0
False,"No, he handled the finances. How about credit cards – does he use them a lot? I don’t know; he wouldn’t let me get one or use his.",Do you know how much he makes?,680717__revenge-inc,680717__revenge-inc-774-11,680717__revenge-inc-774-8-0
True,. . I had a lousy lawyer.,Does he have a mortgage on it?,680717__revenge-inc,680717__revenge-inc-774-13,680717__revenge-inc-774-14-0
False,. . I had a lousy lawyer.,How about affairs?,680717__revenge-inc,680717__revenge-inc-774-13,680717__revenge-inc-774-18-0
True,". Oh, wait. I saw some mail from Capitol County Mortgage, so that’s probably where it is.",How about a car loan?,680717__revenge-inc,680717__revenge-inc-774-15,680717__revenge-inc-774-16-0
False,". Oh, wait. I saw some mail from Capitol County Mortgage, so that’s probably where it is.",How about credit cards – does he use them a lot?,680717__revenge-inc,680717__revenge-inc-774-15,680717__revenge-inc-774-10-0
True,How about a car loan? Definitely. He always drives the latest model Mercedes Benz and finances it through First National.,How about affairs?,680717__revenge-inc,680717__revenge-inc-774-17,680717__revenge-inc-774-18-0
False,How about a car loan? Definitely. He always drives the latest model Mercedes Benz and finances it through First National.,Does he have a mortgage on it?,680717__revenge-inc,680717__revenge-inc-774-17,680717__revenge-inc-774-14-0
True,"No, I asked several times but he wouldn’t tell me. He was probably afraid I’d confront her. I told him that the woman must not be real if he couldn’t give me her name; that he just made her up to torment me.",What did he say to that?,680717__revenge-inc,680717__revenge-inc-774-21,680717__revenge-inc-774-22-0
False,"No, I asked several times but he wouldn’t tell me. He was probably afraid I’d confront her. I told him that the woman must not be real if he couldn’t give me her name; that he just made her up to torment me.",How about a car loan?,680717__revenge-inc,680717__revenge-inc-774-21,680717__revenge-inc-774-16-0
True,I told him that the woman must not be real if he couldn’t give me her name; that he just made her up to torment me. What did he say to that? He dragged me into his study and played a video on his computer showing him and the woman making love.,Are you sure it was him?,680717__revenge-inc,680717__revenge-inc-774-23,680717__revenge-inc-774-24-0
False,I told him that the woman must not be real if he couldn’t give me her name; that he just made her up to torment me. What did he say to that? He dragged me into his study and played a video on his computer showing him and the woman making love.,What if he comes home early?,680717__revenge-inc,680717__revenge-inc-774-23,680717__revenge-inc-774-28-1
True,"Jack called it the post-mission high. You must have been terrified, but it sounds like you’re someone who can think clearly in a tight spot.",So what now?,680717__revenge-inc,680717__revenge-inc-775-0,680717__revenge-inc-775-1-0
False,"Jack called it the post-mission high. You must have been terrified, but it sounds like you’re someone who can think clearly in a tight spot.",What if he comes home early?,680717__revenge-inc,680717__revenge-inc-775-0,680717__revenge-inc-774-28-1
True,I’ll start at the other end with taxes and work toward the middle. Will you look at that. You ex has been cheating on his taxes for years.,Like how?,680717__revenge-inc,680717__revenge-inc-778-7,680717__revenge-inc-778-8-0
False,I’ll start at the other end with taxes and work toward the middle. Will you look at that. You ex has been cheating on his taxes for years.,"Seriously, what level of retribution do you have in mind?",680717__revenge-inc,680717__revenge-inc-778-7,680717__revenge-inc-778-13-0
True,"And there are several suspicious business deductions, including motel bills that are probably from his trysts with the mistress. It looks like he forged your signature on the joint tax return. It will take me a week or two, but there may be enough here to put him in prison for tax fraud.",Put him in prison?,680717__revenge-inc,680717__revenge-inc-778-9,680717__revenge-inc-778-10-0
False,"And there are several suspicious business deductions, including motel bills that are probably from his trysts with the mistress. It looks like he forged your signature on the joint tax return. It will take me a week or two, but there may be enough here to put him in prison for tax fraud.",Is that payback a little harsher than you have in mind?,680717__revenge-inc,680717__revenge-inc-778-9,680717__revenge-inc-778-11-1
